s2id,latitude,longitude,label,sublabel,iso3
45cb4903,69.729343241336721,30.075888856593604,KIRKENES,,NOR
45cb4825,69.775049260200475,30.112764849883852,KIRKENES,,NOR
45cb482f,69.773786398304665,30.119716186728375,KIRKENES,,NOR
46e4dc89,55.671324886601418,21.143121329682344,KLAIPEDA,,LTU
356ed57d,35.048006845956706,128.61877682794557,JINHAE MAN,,KOR
5f40822b,45.234723283988707,147.84542402739726,KURILSK,,RUS
5ee08ad1,49.011887098093773,140.29021001531902,LOSOSINA,,RUS
4762f04b,44.510453382265,14.32143311831963,SUSAK,,HRV
14be1e37,36.660522309713159,27.491788403284744,DATCA,,TUR
5ecea65b,53.546516251636376,142.51726298587403,MOSKALVO,,RUS
44340fd3,68.96461514742,33.049585512356579,MURMANSK,,RUS
44341183,69.026287506862943,33.04117189406066,MURMANSK,,RUS
4434117f,69.034055801598527,33.041414173307032,MURMANSK,,RUS
4434117d,69.037919530105071,33.04191252375324,MURMANSK,,RUS
44340fb1,68.941310096436723,33.027483857196565,MURMANSK,,RUS
443413e7,69.0590815537827,33.055448333841234,MURMANSK,,RUS
44340fa5,68.9330470020059,33.031105541732131,MURMANSK,,RUS
443413dd,69.052965987155716,33.047624942949788,MURMANSK,,RUS
44340faf,68.937800470455656,33.027080481725342,MURMANSK,,RUS
5fb13e2b,42.820511135061047,132.91656578318242,NAKHODKA,,RUS
5fb1158d,42.818173886456719,132.94500872485457,NAKHODKA,,RUS
5fb11585,42.823425294077907,132.93219835831934,NAKHODKA,,RUS
5fb13e27,42.816059121382054,132.92885884825733,NAKHODKA,,RUS
5fb11593,42.821276583230372,132.94978539392451,NAKHODKA,,RUS
5fb115eb,42.821566445493204,132.96135183986945,NAKHODKA,,RUS
5fb115ed,42.818442586938176,132.95528770108854,NAKHODKA,,RUS
5fb11579,42.827832054908413,132.92211942970394,NAKHODKA,,RUS
5fb11581,42.823029513255911,132.92238342145717,NAKHODKA,,RUS
5fb115f3,42.815865220121651,132.95018264715068,NAKHODKA,,RUS
5fb13e2d,42.81795242929681,132.91207883995511,NAKHODKA,,RUS
5fb13e29,42.818031742312726,132.92216759659001,NAKHODKA,,RUS
5fb11595,42.824127879733751,132.95517398210737,NAKHODKA,,RUS
5fb115ef,42.816078646349467,132.96143012392645,NAKHODKA,,RUS
5fb13e2f,42.815987259014328,132.91703998826134,NAKHODKA,,RUS
5fb115c1,42.823767717153508,132.96415310215849,NAKHODKA,,RUS
5fb11589,42.818211796425878,132.93167286764381,NAKHODKA,,RUS
5fb13fd3,42.820138975534867,132.90993289653196,NAKHODKA,,RUS
5fb11587,42.820662209215811,132.92809457074711,NAKHODKA,,RUS
5fb140b1,42.808578281596922,132.77948400156518,NAKHODKA,VOSTOK BAY,RUS
5fb115e9,42.818637045901859,132.964718229815,NAKHODKA,,RUS
443416e5,69.080077843500774,33.239582748823224,SAFONOVO,,RUS
3556569f,35.548449892847849,133.25418120911604,SAKAI-MINATO,,JPN
5f6bc661,43.887475701941412,146.80471078624529,SHAKOTAN,,RUS
459b8779,77.523324066137079,14.708986311415952,BELLSUND,,SJM
459b8717,77.5061580527061,14.615795200447714,BELLSUND,,SJM
459b8715,77.5098550064603,14.622483505287619,BELLSUND,,SJM
459c7c81,77.675811559501724,14.707569300492846,BELLSUND,,SJM
0c41ca43,28.497187280514968,-16.1840251364725,TENERIFE,,ESP
0c41ca6b,28.502486995398169,-16.178929795092927,TENERIFE,,ESP
48bc3229,62.0036225697247,-6.6981487138963667,TORSHAVN,,FRO
48bc322f,61.99764448328969,-6.6965044370380431,TORSHAVN,,FRO
22e02807,-4.5894524674497141,55.482919715956058,VICTORIA,,SYC
22e0282d,-4.61915946620573,55.482122306779047,VICTORIA,,SYC
22e027ff,-4.58566999306579,55.48800138909909,VICTORIA,,SYC
356ec715,34.84143591056911,128.42581409419208,TONGYEONG,,KOR
44340fb7,68.946271164194684,33.029419884167424,MURMANSK,,RUS
0d0cea91,36.170533892404073,-5.4067176710582769,GUADARRANQUE,,ESP
1dcc5ddf,-33.8917831182688,18.454305596526211,CAPE TOWN,,ZAF
1dcc5de1,-33.891905795286156,18.449290520329072,CAPE TOWN,,ZAF
1dcc5e71,-33.880225380934178,18.460039223874048,CAPE TOWN,,ZAF
1dcc5e0b,-33.887283174571927,18.449100385369118,CAPE TOWN,,ZAF
1dcc5e0d,-33.881715914018031,18.448670843616714,CAPE TOWN,,ZAF
1dcc5e6d,-33.875815030568454,18.453814213993564,CAPE TOWN,,ZAF
1dcc5e13,-33.876251820624027,18.448755526190418,CAPE TOWN,,ZAF
0d635c7b,37.555961107776945,-1.1049815232094053,CARTAGENA,,ESP
0d635c0b,37.550728179616165,-1.1183862280486134,CARTAGENA,,ESP
0d635c79,37.551231869903283,-1.1049195015711459,CARTAGENA,,ESP
356ec70d,34.840946194016233,128.43544111426593,TONGYEONG,,KOR
902d7019,-2.2506044622262604,-79.92760331651202,GUAYAQUIL,,ECU
356ed187,34.949025435635633,128.56754427246941,GOHYEON,,KOR
5faed11b,43.943109501085679,135.47774667987514,RAKUSHKA,,RUS
356ed583,35.0469229902602,128.60813177733755,JINHAE MAN,,KOR
35418ef3,33.655625249332807,130.41310301005893,FUKUOKA,,JPN
346e0161,22.602786250059676,120.2482005030045,KAOHSIUNG,,TWN
346e0163,22.597588580005084,120.24817173767215,KAOHSIUNG,,TWN
346e03df,22.6014593296001,120.25439919282213,KAOHSIUNG,,TWN
443411eb,68.9988858133862,33.034806861422943,MURMANSK,,RUS
443411db,68.987666471785232,33.035751085269766,MURMANSK,,RUS
44341195,69.007135451206622,33.038779747264833,MURMANSK,,RUS
443411dd,68.9888026876958,33.0346933651489,MURMANSK,,RUS
443411c3,68.992955304113522,33.0347377879634,MURMANSK,,RUS
44340fcb,68.955021671445735,33.029733866483262,MURMANSK,,RUS
44340e33,68.959310313965943,33.030067877656244,MYS ABRAM,,RUS
44341191,69.013380912854,33.037705517237711,MURMANSK,,RUS
44340e35,68.9562477415912,33.01740705266802,MURMANSK,,RUS
47c5ab39,51.967325970728027,4.0415675081082387,ROTTERDAM,,NLD
47c5ab37,51.960378298649736,4.0413799067989817,ROTTERDAM,,NLD
31da1acd,1.3014950332748765,103.72945640362201,SINGAPORE,,SGP
31da0533,1.3028045294590131,103.72781718645777,SINGAPORE,,SGP
31da053b,1.2993686822393085,103.7150224247962,SINGAPORE,,SGP
5fb4694b,42.89236076458662,131.42716005618774,SLAVYANKA,,RUS
5fb46935,42.895160541318859,131.41905749380544,SLAVYANKA,,RUS
5fb46951,42.885514045018859,131.43177483880919,SLAVYANKA,,RUS
356ec79f,34.831656375949784,128.44568216080884,TONGYEONG,,KOR
356ec7a1,34.8353319338259,128.4452838154339,TONGYEONG,,KOR
356ec7a7,34.839144958980405,128.44462549211681,TONGYEONG,,KOR
47626b51,44.270816767643048,14.766682098426443,IST,,HRV
356ec70f,34.843116183474173,128.4360121248742,TONGYEONG,,KOR
bdb241a5,-52.929622383899776,-70.800032002212447,CABO NEGRO,,CHL
56e73dbd,59.034465659389369,-158.48189389127177,DILLINGHAM,,USA
56e73d99,59.028597679548959,-158.47675055577332,DILLINGHAM,,USA
56ff0815,54.865797870979868,-163.408943774609,FALSE PASS,,USA
464f8dc1,57.666788421281908,11.79443110425982,GOTHENBURG,,SWE
464f8dbf,57.666616459250363,11.7997414427031,GOTHENBURG,,SWE
1334ba83,43.820981249015091,15.255483479085099,KORNATI,,HRV
356aee47,33.323194165515183,129.54015821461704,HIRADO,,JPN
464d0ac3,55.679709831266109,10.995818659150588,KALUNDBORG,,DNK
464d0ae9,55.680454474957983,10.988470735689496,KALUNDBORG,,DNK
0c409543,28.14285943374049,-15.42212277087765,LAS PALMAS,,ESP
68f5ea4b,-5.07659122557069,145.8040084290472,MADANG,,PNG
130e5c79,35.839606563879549,14.56857527773327,MARSAXLOKK,,MLT
130e5be7,35.815263107075715,14.543739238030536,MARSAXLOKK,,MLT
4ca88db1,44.762224384664961,-66.74928274515996,NORTH HEAD,,CAN
56b7dc03,60.869399032499778,-147.59123813729985,OLSEN COVE,,USA
540603f1,56.808958783646659,-132.97305091056074,PETERSBURG,,USA
95119cbb,-32.085935086968746,-52.093810766121706,RIO GRANDE,,BRA
9511837f,-32.137387680167521,-52.103183380570584,RIO GRANDE,,BRA
443416b3,69.067069659895623,33.136561437736816,ROSLYAKOVO,,RUS
443416b7,69.070383513801815,33.16128251260713,ROSLYAKOVO,,RUS
56f9880d,55.333995632052542,-160.49915822829439,SAND POINT,,USA
1334c6b5,43.7212729304021,15.478765144386204,KORNATI,,HRV
40888679,41.468946226257877,36.1318165963933,ONDOKUZMAYIS,,TUR
45bdee69,74.395506071625235,19.231182143301908,BJORNOYA,,SJM
44342b13,69.318254785213,34.287576089045359,KILDIN ISLAND,,RUS
45bdf2a1,74.492784025974217,19.240893543254447,BJORNOYA,,SJM
56b83f7d,60.05672,-148.0199,CHENEGA BAY,,USA
56b83f6f,60.06287,-147.9959,CHENEGA BAY,,USA
56b83f7f,60.05877393770372,-148.02720621476576,CHENEGA BAY,,USA
346c4ffb,23.525717198354,119.61223464955914,PENGHU,,TWN
4639dfad,58.2393504655047,6.6570043896574642,ABELNES,,NOR
356ed22b,34.952630526909395,128.57132433921623,GOHYEON,,KOR
46733a43,64.920309862880643,11.320915731920868,INNER-VIKNA,,NOR
45c9a95d,70.982357503648956,25.965766545488894,HONNINGSVAG,,NOR
45c9a965,70.97355871061346,25.947788018241297,HONNINGSVAG,,NOR
58dc3ce1,51.491439040902776,156.47518969688102,OZERNOVSKIY,,RUS
56ef58dd,57.591103269294891,-157.63256947718247,PILOT POINT,,USA
56ef58df,57.58875635070266,-157.62669503472526,PILOT POINT,,USA
56ef58c3,57.594178525411039,-157.63918195518292,PILOT POINT,,USA
31cdaa9f,3.0151084907935544,101.34645457499903,KLANG,,MYS
56fbaf07,55.971115686844023,-160.57258724655276,PORT MOLLER,,USA
574f71b3,64.419578321858921,-173.23071644685339,PROVIDENIYA,,RUS
31d9f543,1.1629366654835676,103.89480700684139,PULAU SAMBU,,IDN
459c7c7d,77.672405618623614,14.686000234409212,BELLSUND,,SJM
5fb38cfb,43.070689903730965,131.87780423580165,VLADIVOSTOK,,RUS
5fb3f33b,43.04553430973904,131.92647622402552,VLADIVOSTOK,,RUS
5fb3f31b,43.040087233131665,131.94846726877907,VLADIVOSTOK,,RUS
5fb38dc7,43.098793882159896,131.86985563399486,VLADIVOSTOK,,RUS
5fb38c4f,43.080977917035717,131.85653542790436,VLADIVOSTOK,,RUS
5fb38cfd,43.075730819903384,131.88701523111735,VLADIVOSTOK,,RUS
5fb38c51,43.080054982881059,131.86510315558334,VLADIVOSTOK,,RUS
5fb3f331,43.048254707974536,131.92145061980565,VLADIVOSTOK,,RUS
5fb38d1d,43.074161862745925,131.8945134338183,VLADIVOSTOK,,RUS
5fb38cd3,43.054618637155535,131.914820448396,VLADIVOSTOK,,RUS
5fb3f33d,43.042820993636717,131.93188124201589,VLADIVOSTOK,,RUS
5fb3f323,43.045008522811067,131.93618545444815,VLADIVOSTOK,,RUS
5fb38ce7,43.066610715384812,131.887343611048,VLADIVOSTOK,,RUS
5fb3f333,43.051401834740446,131.91667381811294,VLADIVOSTOK,,RUS
5fb38d07,43.081965262672881,131.89174161599297,VLADIVOSTOK,,RUS
5fb3f305,43.0383607173698,131.95088267099089,VLADIVOSTOK,,RUS
5fb38c45,43.079347992270776,131.85314057757972,VLADIVOSTOK,,RUS
5fb38cf9,43.072924298161986,131.87263932411406,VLADIVOSTOK,,RUS
5fb3f319,43.042528674640224,131.94187670862996,VLADIVOSTOK,,RUS
5fb38dd9,43.1066790923403,131.85082936868284,VLADIVOSTOK,,RUS
5fb38cf5,43.069328235238793,131.86456556370425,VLADIVOSTOK,,RUS
5fb38c59,43.0722593954169,131.86419342869121,VLADIVOSTOK,,RUS
5fb3f325,43.047402066356049,131.93013272396109,VLADIVOSTOK,,RUS
5fb3f315,43.037841339572026,131.93357345097155,VLADIVOSTOK,,RUS
5fb38cf7,43.071053603238916,131.8686458354409,VLADIVOSTOK,,RUS
5fb38dd3,43.098807763814015,131.8444294803819,VLADIVOSTOK,,RUS
5fb3f311,43.037519807028112,131.94244329604231,VLADIVOSTOK,,RUS
5fb3f313,43.035627413799574,131.93925339587526,VLADIVOSTOK,,RUS
5fb38d05,43.081525578442395,131.8942732648556,VLADIVOSTOK,,RUS
5fb38cf1,43.068477304308935,131.87431523847533,VLADIVOSTOK,,RUS
5fb38c25,43.087894930671212,131.82883099911442,VLADIVOSTOK,,RUS
5fb38c23,43.086081278278606,131.82616825018138,VLADIVOSTOK,,RUS
5fb3f33f,43.040517369334907,131.9283012775137,VLADIVOSTOK,,RUS
5fb38cf3,43.0671393742142,131.87044061854752,VLADIVOSTOK,,RUS
5fb3f317,43.040111893556308,131.93750483144561,VLADIVOSTOK,,RUS
5faed119,43.94043723292603,135.48333403344765,RAKUSHKA,,RUS
5fb3f32d,43.052849970066362,131.91768291516536,VLADIVOSTOK,,RUS
5fb38d03,43.076666821239435,131.8886488705877,VLADIVOSTOK,,RUS
5fb38d01,43.079295280582457,131.88279267872846,VLADIVOSTOK,,RUS
5fb38c33,43.092799260198127,131.84566910390853,VLADIVOSTOK,,RUS
5fb38ce3,43.073340077204534,131.89240789003952,VLADIVOSTOK,,RUS
5fb38cff,43.078031635768994,131.88172387638971,VLADIVOSTOK,,RUS
5fb3f32f,43.050065948620478,131.92424821645619,VLADIVOSTOK,,RUS
5fb38c3d,43.0847851417811,131.82877979070236,VLADIVOSTOK,,RUS
5fb3f337,43.045721103092013,131.91665480123444,VLADIVOSTOK,,RUS
5fb38d1f,43.072145746524917,131.89874712495259,VLADIVOSTOK,,RUS
5fb38dd7,43.102626748725449,131.84460624099873,VLADIVOSTOK,,RUS
5fb38d23,43.072189009658956,131.91443194897428,VLADIVOSTOK,,RUS
5fb38dd5,43.100818205713068,131.84186832963985,VLADIVOSTOK,,RUS
5fb38ce1,43.070984891009644,131.89757305966182,VLADIVOSTOK,,RUS
5fb38c53,43.081989390498357,131.8660990813359,VLADIVOSTOK,,RUS
5fb38db9,43.096980420427556,131.873032745495,VLADIVOSTOK,,RUS
5fb3f339,43.042816707039648,131.92262547370115,VLADIVOSTOK,,RUS
441836e9,64.566078547253923,40.504116365032552,ARKHANGELSK,,RUS
57abb0d7,53.891670483866072,-166.53422504595304,DUTCH HARBOR,,USA
57abb0d5,53.891898623719619,-166.53497955418607,DUTCH HARBOR,,USA
57abb177,53.9192299135093,-166.46691445126226,DUTCH HARBOR,,USA
57abb60b,53.948430395159207,-166.61527323735751,DUTCH HARBOR,,USA
57abb123,53.904266359580852,-166.5122300465498,DUTCH HARBOR,,USA
57abb13d,53.906284118405544,-166.5108903398463,DUTCH HARBOR,,USA
57abb13f,53.9120858974169,-166.50737724691228,DUTCH HARBOR,,USA
5f9b5145,40.551612108426816,141.53352066799451,HACHINOHE,,JPN
40f1f817,44.671144873801147,37.801233461392428,NOVOROSSIYSK,,RUS
40f1f819,44.670840580654819,37.802032935686093,NOVOROSSIYSK,,RUS
35504789,34.172069214641944,132.99246272522842,OSHIMA,,JPN
6aabc255,-34.713755608462328,135.86987013043426,PORT LINCOLN,,AUS
69023023,-9.4286550745818385,147.109384712601,PORT MORESBY,,PNG
69023019,-9.4251875688206681,147.10773445102333,PORT MORESBY,,PNG
8fab6d6b,9.3759421573237614,-79.9011008537787,COLON,PANAMA CANAL,PAN
8fab6d41,9.3788655676646009,-79.901178504922385,COLON,PANAMA CANAL,PAN
8fab6d5d,9.3804716816127485,-79.911148609026256,COLON,PANAMA CANAL,PAN
8fab6d43,9.3794414796236047,-79.905266125725745,COLON,PANAMA CANAL,PAN
8facb097,8.80325250613422,-79.546067974853543,PANAMA CITY,PANAMA CANAL,PAN
5ee08bf7,49.078298977387369,140.31779837279177,BUKHTA VANINO,,RUS
5ee08bfb,49.076977135407773,140.32866086439208,VANINO,,RUS
5ee08c09,49.081467665189813,140.30737467752976,VANINO,,RUS
bc714bdb,-62.475873229529213,-59.723974584850467,DISCOVERY BAY,,ATA
bc714bdd,-62.472852196706988,-59.718142660353237,DISCOVERY BAY,,ATA
bc714bc7,-62.484855696913705,-59.710453868656174,DISCOVERY BAY,,ATA
bc714bc1,-62.483042480554104,-59.702433004671953,DISCOVERY BAY,,ATA
57abb63f,53.926712303384043,-166.625906791735,DUTCH HARBOR,,USA
5f89bca9,38.412246368906743,141.33377789058386,ISHINOMAKI,,JPN
58e259db,53.269858874765163,159.95354121220288,BUKHTA MORZHOVAYA,,RUS
58e199c7,53.002357499858064,158.63933850511413,PETROPAVLOVSK,,RUS
58e19765,53.026495672081033,158.62159999536476,PETROPAVLOVSK,,RUS
58e199c9,53.001788009028431,158.63149850448391,PETROPAVLOVSK,,RUS
58e199cb,53.000051987878379,158.6258993247402,PETROPAVLOVSK,,RUS
58e1977d,53.02117457360491,158.6176714085594,PETROPAVLOVSK,,RUS
58e199cf,53.005336219826162,158.63067299993605,PETROPAVLOVSK,,RUS
58e199b7,52.997992757561079,158.63467719334241,PETROPAVLOVSK,,RUS
58e19761,53.024739487142952,158.63047727677554,PETROPAVLOVSK,,RUS
58e19763,53.023713735899769,158.62561240475395,PETROPAVLOVSK,,RUS
10685181,4.4882026077589314,7.18165731170237,PORT HARCOURT,,NGA
10685187,4.49319578099447,7.1816710494771794,PORT HARCOURT,,NGA
4762f035,44.51059704240712,14.319422792279243,SUSAK,,HRV
be8031af,-51.563235330033933,-57.930603282259334,BERKELEY SOUND,,FLK
be803101,-51.554787079862017,-57.9212898968017,BERKELEY SOUND,,FLK
be803027,-51.560576267202244,-57.996895072956505,BERKELEY SOUND,,FLK
be803055,-51.552447222692592,-57.934714861687418,BERKELEY SOUND,,FLK
be803049,-51.554494230352411,-57.96100006108319,BERKELEY SOUND,,FLK
be8031ad,-51.558418548341209,-57.937129577317,BERKELEY SOUND,,FLK
be80304d,-51.556898643787214,-57.950849620402835,BERKELEY SOUND,,FLK
be8031a9,-51.561680934362279,-57.923862208559612,BERKELEY SOUND,,FLK
be8031b5,-51.56365923918716,-57.951650381453355,BERKELEY SOUND,,FLK
47d8cf69,51.503245723631537,0.49617223296475743,LONDON GATEWAY,,GBR
009982fb,-22.853222610347203,-43.143255372778349,RIO DE JANEIRO,,BRA
00998213,-22.877507283179966,-43.161864819737318,RIO DE JANEIRO,,BRA
5f6c81c5,44.008763066860411,145.8343177710029,YUZHNO-KURILSK,,RUS
5f6c81df,44.016052221930416,145.8407291023359,YUZHNO-KURILSK,,RUS
5f6b7e1f,44.021653030603844,145.84263173194788,YUZHNO-KURILSK,,RUS
5f6c81dd,44.013872651764927,145.83485817373119,YUZHNO-KURILSK,,RUS
5f6b7e19,44.0235850010293,145.84873658110558,YUZHNO-KURILSK,,RUS
5f6b7e23,44.020963692379162,145.85196454208895,YUZHNO-KURILSK,,RUS
5f6b7e21,44.018420630265439,145.8454636192275,YUZHNO-KURILSK,,RUS
1334c735,43.725692097401812,15.432692545583688,KORNATI,,HRV
1334b917,43.759038612480211,15.34635815944006,KORNATI,,HRV
1334dce3,43.662439824696236,15.624812407343638,ZIRJE,,HRV
5401a6d7,58.416061437411891,-135.44648762695653,EXCURSION INLET,,USA
356ec783,34.820699444201232,128.44577379525538,TONGYEONG,,KOR
5f898543,38.318464309563922,141.04489534591985,SHIOGAMA,,JPN
58db6e7d,50.692523599975111,156.14249430779714,SEVERO-KURIL'SK,,RUS
58db6e63,50.694276732450973,156.14550385588561,SEVERO-KURIL'SK,,RUS
58db6bf9,50.647442735495076,156.15301550986294,SEVERO-KURIL'SK,,RUS
58db6c03,50.657968494971009,156.15186785881883,SEVERO-KURIL'SK,,RUS
58db6e87,50.689317132693184,156.14308894669605,SEVERO-KURIL'SK,,RUS
58db6c1b,50.66034407472312,156.14317097525506,SEVERO-KURIL'SK,,RUS
58db6c1d,50.66217593864728,156.14823378888767,SEVERO-KURIL'SK,,RUS
58db6bff,50.648659967487752,156.16108243525073,SEVERO-KURIL'SK,,RUS
58db6c09,50.650438035359123,156.14405640711917,SEVERO-KURIL'SK,,RUS
58db6e89,50.691158800259963,156.14751620171342,SEVERO-KURIL'SK,,RUS
58db6bf7,50.645954313548827,156.14762175569822,SEVERO-KURIL'SK,,RUS
58db6c01,50.653181670529314,156.15617147590984,SEVERO-KURIL'SK,,RUS
58db6c27,50.678043611166423,156.13809300837366,SEVERO-KURIL'SK,,RUS
58db6e9d,50.678888947641127,156.14070526020646,SEVERO-KURIL'SK,,RUS
58db6c07,50.65205662593214,156.14983939418141,SEVERO-KURIL'SK,,RUS
58db6c05,50.656766264997209,156.14588932793134,SEVERO-KURIL'SK,,RUS
3550478b,34.170444257901828,132.99769373622138,OSHIMA,,JPN
8fab7283,9.3650102643685535,-79.923845850916564,COLON,PANAMA CANAL,PAN
8fab729f,9.375761652300973,-79.923915704836787,COLON,PANAMA CANAL,PAN
8fab7287,9.3598330048305147,-79.927830417263152,COLON,PANAMA CANAL,PAN
8fab7291,9.3707539551914785,-79.933050159262763,COLON,PANAMA CANAL,PAN
8fab72ed,9.370063883381059,-79.944013702565982,COLON,PANAMA CANAL,PAN
8fab729d,9.37046400040782,-79.923953517269155,COLON,PANAMA CANAL,PAN
8fab72a1,9.3802789271511582,-79.923838197098036,COLON,PANAMA CANAL,PAN
8fab7289,9.3607142146064852,-79.9327409637611,COLON,PANAMA CANAL,PAN
8fab7295,9.3745952438836646,-79.937663217139161,COLON,PANAMA CANAL,PAN
8fab7297,9.37555790759094,-79.932326484362861,COLON,PANAMA CANAL,PAN
8fab72f3,9.3671198612179936,-79.9438977853223,COLON,PANAMA CANAL,PAN
8fab72a3,9.3797493450432832,-79.926660973645824,COLON,PANAMA CANAL,PAN
8fab7293,9.37065680268026,-79.938273696141408,COLON,PANAMA CANAL,PAN
8fab6d67,9.3751506679285033,-79.910565243901132,COLON,PANAMA CANAL,PAN
8fab6d61,9.3755355434042045,-79.914402247296024,COLON,PANAMA CANAL,PAN
8fab727d,9.3551041628463363,-79.929010544029254,COLON,PANAMA CANAL,PAN
8fab728b,9.3611716403926,-79.937317921614522,COLON,PANAMA CANAL,PAN
8fab6d5f,9.3806892396244983,-79.914258229676861,COLON,PANAMA CANAL,PAN
8fab72bd,9.3794061933488155,-79.931034803550219,COLON,PANAMA CANAL,PAN
8fab7299,9.37628278371059,-79.927756852616639,COLON,PANAMA CANAL,PAN
8fab727b,9.3506010083586162,-79.92877494755291,COLON,PANAMA CANAL,PAN
8fab728f,9.36517843233234,-79.933024315120875,COLON,PANAMA CANAL,PAN
8fab729b,9.3705534830579,-79.927438582042114,COLON,PANAMA CANAL,PAN
8fab728d,9.3659999508652039,-79.9372918575463,COLON,PANAMA CANAL,PAN
8fab7285,9.3652428950902866,-79.927791558930664,COLON,PANAMA CANAL,PAN
5fa914a7,44.345022496135989,135.83715675315909,RUDNAYA PRISTAN',,RUS
0fe770a1,4.887056828495413,-1.7383436245446402,SEKONDI-TAKORADI,,GHA
5ee0f569,48.982078372646541,140.26841867534725,SOVETSKAYA GAVAN,,RUS
5ee0f541,48.988174071729581,140.2726195147595,SOVETSKAYA GAVAN,,RUS
469293ff,59.459657260062322,24.651854101576898,TALLINN,,EST
bdb26327,-53.198433644845224,-70.917593270103993,PUNTA ARENAS,,CHL
bdb2639f,-53.172071292898025,-70.885458363832413,PUNTA ARENAS,,CHL
1a5c6ef3,-6.0390338822468195,12.555602870745595,BANANA,,COD
94d94e1f,-26.20407697775045,-48.622066395269243,SAO FRANCISCO DO SUL,,BRA
59698a21,59.540122964216316,150.67760694832677,MAGADAN,,RUS
596989eb,59.545477495243546,150.7219108552712,MAGADAN,,RUS
131221ff,36.670021862082535,15.123687686575456,PORTOPALO DI CAPO PASSERO,,ITA
bdb262cd,-53.216005946738171,-70.9229536019316,PUNTA ARENAS,,CHL
356a8bc7,33.379543427283053,129.71611876051728,MATSUURA,,JPN
14bfd69d,36.563774367689305,28.020015770409529,MARMARIS,,TUR
14be2195,36.683860996198241,27.574046546464945,DATCA,,TUR
3471ef8f,22.334239114367477,120.37583657709028,LIUQIU,,TWN
149a437f,35.441794860041625,25.19142288783393,DIA,,GRC
3471ef85,22.334118329252078,120.37891901144464,LIUQIU,,TWN
3e5f4477,25.275672232481135,55.258910523676505,DUBAI,,ARE
bdb262d1,-53.209794967279272,-70.920663091626238,PUNTA ARENAS,,CHL
476267db,44.334622188927952,14.596210668326345,PREMUDA,,HRV
58db6be3,50.640233420736429,156.16903462585154,SEVERO-KURIL'SK,,RUS
58db6bd9,50.626050806059716,156.18050595223389,SEVERO-KURIL'SK,,RUS
58e10a93,52.823616899429723,158.64394189103788,PETROPAVLOVSK,,RUS
58e19829,53.0118102125869,158.5953988353964,PETROPAVLOVSK,,RUS
356ed3d1,34.959533645179427,128.57735919796266,GOHYEON,,KOR
3467f625,24.903614017692032,121.86972169777502,TOUCHENG,,TWN
3471e3b3,22.463485222386709,120.40487587963037,KAOHSIUNG,,TWN
161e1937,12.763976773759873,44.917220648112426,ADEN,,YEM
71a5139d,-13.825988803421051,-171.76274830648032,APIA,,WSM
71a5139f,-13.82698088194697,-171.76135272695137,APIA,,WSM
409b80b9,41.542027678369458,31.908103235862988,ZONGULDAK,,TUR
13358341,43.156838691735111,16.367372884913191,HVAR,,HRV
13358337,43.162802703978791,16.356379363589028,HVAR,,HRV
3b3f7feb,4.1992335287453546,73.485811579117765,MALE,,MDV
57311be1,64.494130893234683,-165.43822074725784,NOME,,USA
0d7e87fb,35.7472579390431,-0.6084812583067003,ORAN,,DZA
0d7e87e7,35.747620395556076,-0.6181122777824225,ORAN,,DZA
0d7e880b,35.736802290922469,-0.61783570721428727,ORAN,,DZA
134a7ee3,43.1337595702185,16.586074862810946,HVAR,,HRV
1a5c1047,-6.0721753155559455,12.286584663745007,SOYO,,AGO
1a5c1037,-6.0771731239581293,12.291625665118552,SOYO,,AGO
1a5c11cd,-6.0809733254358589,12.303360015321706,SOYO,,AGO
1a5c1049,-6.0728932411004211,12.291668093357837,SOYO,,AGO
1a5c1039,-6.0773359904923234,12.287242455324368,SOYO,,AGO
14563009,29.919899427165863,32.5362339307519,SUEZ,,EGY
14563aa9,29.922453307757134,32.53936496871377,SUEZ,,EGY
14563aab,29.927266037668279,32.54022333622683,SUEZ,,EGY
14563aa7,29.919408328128434,32.53914276970437,SUEZ,,EGY
14563001,29.927876761071527,32.53537957777467,SUEZ,,EGY
14562553,29.930001887958028,32.54584398575205,SUEZ,,EGY
14563aad,29.926067877836193,32.545381769058068,SUEZ,,EGY
14563007,29.924770715936187,32.535026290869361,SUEZ,,EGY
14563aaf,29.922765675599358,32.544514172959389,SUEZ,,EGY
6e1bdc1b,-18.142919646713437,178.41429422391684,SUVA,,FJI
6e1bdc1d,-18.139840524955176,178.41453866113486,SUVA,,FJI
102078b9,5.6337278098984571,0.017386763591936503,TEMA,,GHA
10207899,5.6244972301601051,0.0078117762059146216,TEMA,,GHA
4062bf25,41.119844996892446,37.3973888372909,UNYE,,TUR
356dd827,34.720845391627606,127.80584261833073,YEOSU,,KOR
14be0afb,36.998523753281965,27.212537475069258,BODRUM,,TUR
31d98a09,1.1739572345906237,103.99229294949687,BATU AMPAR,,IDN
134a7b55,43.083973863541118,16.721473836076189,HVAR,,HRV
356ed5a7,35.028328065525614,128.60902208891179,JINHAE MAN,,KOR
3568e89b,35.047165082295749,129.04236380639216,BUSAN,,KOR
3568e8c9,35.05317050108318,129.0631482415161,BUSAN,,KOR
3568e891,35.051668768116819,129.04219609066115,BUSAN,,KOR
3568e885,35.048742237053332,129.03883954229281,BUSAN,,KOR
3568e8b9,35.050452597027864,129.05807408992891,BUSAN,,KOR
