id,id_port,ISO3166A3,ISO3166A2,LOCODE,NAME,DIACRISTIC,FUNCTION,PORT_NAME,AUTHORITIE,ADDRESS,WEBSITE,X,Y,cruise,cruiseID,test,col1,col2,col3,col4,col5,col6,col7,colB,natlScale,City,Location,yes_anchor,matchme,trackback,latitude,longitude,Note,Country,Terminal,matched,anchor_id,name_anchr,scaleRank
"967","1781",HKG,HK,HKG,Hong Kong,Hong Kong,1--45---,Port of Hong Kong,Marine Department of the Hong Kong Special Administrative Region (SAR),Harbour Building - 38 Pier Road - Hong Kong - Hong Kong,www.mardep.gov.hk,114.15618370000,22.32111111000,"1","4","1","1","0","0","1","1","0","0","0",50.000,Hong Kong,city,"-1",hong kong,"966",22.321111,114.156184,,,,"0","-1",,"4"
"968","1783",HND,HN,LCE,La Ceiba,La Ceiba,1--4----,Port of La Ceiba,Empresa Nacional Portuaria,"Puerto Castilla, Colon - Honduras",www.enp.hn,-86.75689046000,15.79388889000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,La Ceiba,city,"-1",la ceiba,"967",15.793889,-86.756890,,,,"0","-1",,"7"
"969","1784",HND,HN,PCA,Puerto Castilla,Puerto Castilla,1-------,Port of Puerto Castilla,Empresa Nacional Portuaria,"Puerto Castilla, Colon - Honduras",www.enp.hn,-85.97090695000,16.00472222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Puerto Castilla,city,"-1",puerto castilla,"968",16.004722,-85.970907,,,,"0","-1",,"11"
"970","1785",HND,HN,PCR,Puerto Cortés,Puerto Cortes,1---5---,Port of Puerto Cortes,Empresa Nacional Portuaria,"Puerto Castilla, Colon - Honduras",www.enp.hn,-87.94022379000,15.83333333000,"0","0","-1","1","0","0","0","1","0","0","0",30.000,Puerto Cortes,city,"1",puerto cortés,"969",15.830000,-87.950000,,,,"0","8",Puerto Cortes,"5"
"971","1786",HND,HN,SLO,San Lorenzo,San Lorenzo,1-------,Port of San Lorenzo,Empresa Nacional Portuaria,"Puerto Castilla, Colon - Honduras",www.enp.hn,-87.42196702000,13.40222222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,San Lorenzo,city,"-1",san lorenzo,"970",13.402222,-87.421967,,,,"0","-1",,"11"
"972","1787",HND,HN,TEA,Tela,Tela,1--4----,Port of Tela,Empresa Nacional Portuaria,"Puerto Castilla, Colon - Honduras",www.enp.hn,-87.45583039000,15.78388889000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Tela,city,"-1",tela,"971",15.783889,-87.455830,,,,"0","-1",,"7"
"973","1789",HRV,HR,NVG,Novigrad,Novigrad,1-3-----,Novigrad Habor,"0",Novigrad - Croatia,,13.55706714000,45.31888889000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Novigrad,city,"-1",novigrad,"972",45.318889,13.557067,,,,"0","-1",,"11"
"974","1790",HRV,HR,POR,Porec,Porec,1-3-----,Porec Harbor,"0",Porec - Croatia,,13.58881037000,45.22527778000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Porec,city,"-1",porec,"973",45.225278,13.588810,,,,"0","-1",,"11"
"975","1791",HRV,HR,BAK,Bakar,Bakar,123-----,Port of Bakar,"0",Bakar - Croatia,,14.54075383000,45.29972222000,"0","0","-1","1","1","1","0","0","0","0","0",5.000,Bakar,city,"1",bakar,"974",45.300000,14.530000,,,,"0","969",Bakar,"8"
"976","1794",HRV,HR,DBV,Dubrovnik,Dubrovnik,1-34----,Port of Dubrovnik,Dubrovnik Port Authority,"Obala Pape Ivana Pavla II. 1, - Dubrovnik 20000 - Croatia",www.portdubrovnik.hr,18.07638398000,42.66000000000,"1","15","-1","1","0","1","1","0","0","0","0",75.000,Dubrovnik,city,"1",dubrovnik,"975",42.660000,18.080000,,,,"0","974",Dubrovnik,"3"
"977","1795",HRV,HR,DUR,Dugi Rat,Dugi Rat,1-3-----,Port of Dugi Rat,Dugi Rat Port Authority,Lucka Ispostava - Dugi Rat - Croatia,,16.63669022000,43.44194444000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Dugi Rat,city,"-1",dugi rat,"976",43.441944,16.636690,,,,"0","-1",,"11"
"978","1796",HRV,HR,FNA,Fazana,Fazana,1-3-----,Port of Fazana,Port Authority of Pula,Kandlerova 42 - Pula 52 100 - Croatia,www.luckauprava-pula.hr,13.80106007000,44.92750000000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Fazana,city,"-1",fazana,"977",44.927500,13.801060,,,,"0","-1",,"11"
"979","1797",HRV,HR,GNA,Gazenica,Gazenica,123-----,Port of Gazenica,"0",Gazenica - Croatia,,15.25477032000,44.09500000000,"0","0","-1","1","1","1","0","0","0","0","0",0.500,Gazenica,city,"-1",gazenica,"978",44.095000,15.254770,,,,"0","-1",,"11"
"980","1798",HRV,HR,HVA,Hvar,Hvar,1-3-----,Port of Hvar,Hvar Port Authority,Hvar 21 450 - Croatia,,16.43792697000,43.16833333000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Hvar,city,"-1",hvar,"979",43.168333,16.437927,,,,"0","-1",,"11"
"981","1799",HRV,HR,KOR,Korcula,Korcula,1-3-----,Port of Korcula,Korcula Port Authority,Lucka Kapetanija - Korcula 20 270 - Croatia,,17.13510012000,42.96000000000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Korcula,city,"-1",korcula,"980",42.960000,17.135100,,,,"0","-1",,"11"
"982","1800",HRV,HR,KRA,Kraljevica,Kraljevica,1-3-----,Port of Kraljevica,"0",Kraljevica - Croatia,,14.55600707000,45.27833333000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Kraljevica,city,"-1",kraljevica,"981",45.278333,14.556007,,,,"0","-1",,"11"
"983","1803",HRV,HR,LSZ,Mali Losinj,Mali Losinj,1-34----,Port of Mali Losinj,"0",Mali Losinj - Croatia,,14.45759717000,44.53833333000,"0","0","-1","1","0","1","1","0","0","0","0",10.000,Mali Losinj,city,"-1",mali losinj,"982",44.538333,14.457597,,,,"0","-1",,"7"
"984","1804",HRV,HR,MAS,Maslenica,Maslenica,1-3-----,Port of Maslenica,"0",Maslenica - Croatia,,15.53845701000,44.21972222000,"0","0","-1","1","0","1","0","0","0","0","0",2.000,Maslenica,city,"1",maslenica,"983",44.210000,15.550000,,,,"0","967",Maslenica,"9"
"985","1806",HRV,HR,MET,Metkovic,Metkovic,123-----,Port of Metkovic,"0",Metkovic - Croatia,,17.64375736000,43.05472222000,"0","0","-1","1","1","1","0","0","0","0","0",0.500,Metkovic,city,"-1",metkovic,"984",43.054722,17.643757,,,,"0","-1",,"11"
"986","1807",HRV,HR,OMS,Omis,Omis,1-3-----,Port of Omis,"0",Omis - Croatia,,16.68792697000,43.44305556000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Omis,city,"-1",omis,"985",43.443056,16.687927,,,,"0","-1",,"11"
"987","1808",HRV,HR,OMI,Omisalj,Omisalj,1-3-----,Port of Omisalj,"0",Omisalj - Croatia,,14.53951708000,45.21444444000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Omisalj,city,"-1",omisalj,"986",45.214444,14.539517,,,,"0","-1",,"11"
"988","1810",HRV,HR,PLE,Ploce,Ploce,123-----,Port of Ploce,Port of Ploce Authority,Trg Kralja Tomislava 21 - Ploce 20 340 - Croatia,www.port-authority-ploce.hr,17.42514723000,43.04277778000,"0","0","-1","1","1","1","0","0","0","0","0",0.500,Ploce,city,"-1",ploce,"987",43.042778,17.425147,,,,"0","-1",,"11"
"989","1811",HRV,HR,PLM,Plomin,Plomin,1-3-----,Port of Plomin,"0",Plomin - Croatia,,14.17691402000,45.12888889000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Plomin,city,"-1",plomin,"988",45.128889,14.176914,,,,"0","-1",,"11"
"990","1812",HRV,HR,PUY,Pula,Pula,1234----,Port of Pula,Port Authority of Pula,Kandlerova 42 - Pula 52 100 - Croatia,www.luckauprava-pula.hr,13.83474676000,44.87166667000,"0","0","-1","1","1","1","1","0","0","0","0",20.000,Pula,city,"1",pula,"989",44.880000,13.800000,,,,"0","966",Pula,"6"
"991","1813",HRV,HR,RBC,Rabac,Rabac,1-3-----,Port of Rabac,Lucka Kapetanija Pula,Ispostava - Rabac - Rabac 52 221 - Croatia,,14.15459364000,45.07777778000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Rabac,city,"-1",rabac,"990",45.077778,14.154594,,,,"0","-1",,"11"
"992","1814",HRV,HR,RAS,Rasa,Rasa,123-----,Port of Rasa,"0",52224 Trget - Rasa - Croatia,www.jadroagent.hr/rasa.htm,14.05176678000,45.02555556000,"0","0","-1","1","1","1","0","0","0","0","0",0.500,Rasa,city,"-1",rasa,"991",45.025556,14.051767,,,,"0","-1",,"11"
"993","1815",HRV,HR,RJK,Rijeka,Rijeka,1234----,Port of Rijeka,Port of Rijeka Authority,LUKA Rijeka d.d. - Riva 1 - Rijeka 51000 - Croatia,www.portauthority.hr,14.42232038000,45.32750000000,"0","0","-1","1","1","1","1","0","0","0","0",20.000,Rijeka,city,"1",rijeka,"992",45.330000,14.430000,,,,"0","968",Rijeka Luka,"6"
"994","1816",HRV,HR,ROV,Rovinj,Rovinj,1-3-----,Port of Rovinj,"0",Rovinj - Croatia,,13.63492344000,45.08055556000,"0","0","-1","1","0","1","0","0","0","0","0",5.000,Rovinj,city,"1",rovinj,"993",45.080000,13.630000,,,,"0","965",Rovinj,"8"
"995","1817",HRV,HR,SEN,Senj,Senj,1-3-----,Port of Senj,"0",Senj - Croatia,,14.89358068000,44.99111111000,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Senj,city,"-1",senj,"994",44.991111,14.893581,,,,"0","-1",,"11"
"996","1818",HRV,HR,SIB,Sibenik,Sibenik,123-----,Port of Sibenik,Port Authority of Sibenik,Vladimira Nazora 53 - Sibenik 22000 - Croatia,www.portauthority-sibenik.hr,15.89163722000,43.72638889000,"0","0","-1","1","1","1","0","0","0","0","0",5.000,Sibenik,city,"1",sibenik,"995",43.730000,15.880000,,,,"0","972",Sibenik,"8"
"997","1819",HRV,HR,SPU,Split,Split,1234----,Port of Split,Split Port Authority,Gat Sv. Duje 1 - Split 21000 - Croatia,www.portsplit.com,16.42550059000,43.51500000000,"0","0","-1","1","1","1","1","0","0","0","0",20.000,Split,city,"1",split,"996",43.500000,16.430000,,,,"0","973",Split,"6"
"998","1821",HRV,HR,ZAD,Zadar,Zadar,1234----,Port of Zadar,Port of Zadar Authority,Liburnska obala 6/1 - Zadar 23000 - Croatia,www.port-authority-zadar.hr,15.21931684000,44.11750000000,"0","0","-1","1","1","1","1","0","0","0","0",30.000,Zadar,city,"1",zadar,"997",44.110000,15.210000,,,,"0","971",Zadar,"5"
"999","1824",HTI,HT,GVS,Gonaïves,Gonaives,1-------,Port of Gonaives,Autorite Portuaire Nationale,Rue 18 Blvd du Front-de-Mer - Cap Haitien - Haiti,www.apn.gouv.ht,-72.70371025000,19.44833333000,"0","0","-1","1","0","0","0","0","0","0","0",5.000,Gonaives,city,"1",gonaïves,"998",19.450000,-72.700000,,,,"0","286",Gonaives,"8"
"1000","1825",HTI,HT,JAK,Jacmel,Jacmel,1--4----,Port of Jacmel,Autorite Portuaire Nationale,"Blvd, La Saline - PO Box 616 - Port-au-Prince - Haiti",www.apn.gouv.ht,-72.53598351000,18.23166667000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Jacmel,city,"-1",jacmel,"999",18.231667,-72.535984,,,,"0","-1",,"7"
"1001","1826",HTI,HT,JEE,Jérémie,Jeremie,1--4----,Port of Jeremie,Autorite Portuaire Nationale,"Blvd, La Saline - PO Box 616 - Port-au-Prince - Haiti",www.apn.gouv.ht,-74.10706714000,18.64361111000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Jeremie,city,"-1",jérémie,"1000",18.643611,-74.107067,,,,"0","-1",,"7"
"1002","1827",HTI,HT,ACA,Les Cayes,Les Cayes,1-------,Port of Les Cayes,Autorite Portuaire Nationale,Rue 18 Blvd du Front-de-Mer - Cap Haitien - Haiti,www.apn.gouv.ht,-73.74287397000,18.18972222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Les Cayes,city,"-1",les cayes,"1001",18.189722,-73.742874,,,,"0","-1",,"11"
"1003","1828",HTI,HT,MIR,Miragoane,Miragoane,1-------,Port of Miragoane,Autorite Portuaire Nationale,"Blvd, La Saline - PO Box 616 - Port-au-Prince - Haiti",www.apn.gouv.ht,-73.10353357000,18.45222222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Miragoane,city,"-1",miragoane,"1002",18.452222,-73.103534,,,,"0","-1",,"11"
"1004","1829",HTI,HT,PEG,Petit Goâve,Petit Goave,1-------,Port of Petit Goave,Autorite Portuaire Nationale,Rue 18 Blvd du Front-de-Mer - Cap Haitien - Haiti,www.apn.gouv.ht,-72.86878681000,18.43083333000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Petit Goave,city,"-1",petit goâve,"1003",18.430833,-72.868787,,,,"0","-1",,"11"
"1005","1830",HTI,HT,PAP,Port-au-Prince,Port-au-Prince,1--45---,Port of Port-au-Prince,Autorite Portuaire Nationale,"Blvd, La Saline - PO Box 616 - Port-au-Prince - Haiti",www.apn.gouv.ht,-72.33969376000,18.56583333000,"0","0","-1","1","0","0","1","1","0","0","0",50.000,Port-au-Prince,city,"1",port-au-prince,"1004",18.550000,-72.350000,,,,"0","285",Port Au Prince,"4"
"1006","1832",HTI,HT,SMC,Saint Marc,Saint Marc,1-------,Port of Saint Marc,Autorite Portuaire Nationale,"Blvd, La Saline - PO Box 616 - Port-au-Prince - Haiti",www.apn.gouv.ht,-72.70176678000,19.10944444000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Saint Marc,city,"-1",saint marc,"1005",19.109444,-72.701767,,,,"0","-1",,"11"
"1007","1841",IDN,ID,SUB,Surabaya,Surabaya,123456--,Kalbut Situbondo Terminal,Pertamina UPPDN,Jl Kalimas Baru 101 - Surabaya - Indonesia,,113.91666670000,-7.61666666700,"0","0","-1","1","1","1","1","1","1","0","0",30.000,Surabaya,city,"-1",surabaya,"1006",-7.616667,113.916667,,,,"0","-1",,"5"
"1008","1842",IDN,ID,SOQ,Sorong,Sorong,1--4----,Kasim Marine Terminal,Kasim Port Administrator,"Jl Jend A Yani No 19 - Sorong, Irian Jaya - Indonesia",,131.02037690000,-1.30750000000,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Sorong,city,"-1",sorong,"1007",-1.307500,131.020377,,,,"0","-1",,"7"
"1009","1853",IDN,ID,BDJ,Banjarmasin,Banjarmasin,1--4----,Port of Banjarmasin,PT (Persero) Pelabuhan Indonesia III Banjarmasin,Jl Barito Hilir No 6 - Banjarmasin 70117 - Indonesia,www.pp3.co.id,114.55530040000,-3.32194444400,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Banjarmasin,city,"1",banjarmasin,"1008",-3.330000,114.580000,,,,"0","1255",Bandjermasin,"6"
"1010","1854",IDN,ID,BTN,Banten,Banten,1-------,Port of Banten,Indonesia Port Corporation II,Jl. Raya Pelabuhan No:1 - Ciwandan - Banten 42166 - Indonesia,www.bantenport.co.id,105.95406360000,-6.01166666700,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Banten,city,"-1",banten,"1009",-6.011667,105.954064,,,,"0","-1",,"11"
"1011","1872",IDN,ID,BUA,Bula,Bula,1-------,Port of Bula,"0",Bula - Indonesia,,130.50212010000,-3.10111111100,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Bula,city,"-1",bula,"1010",-3.101111,130.502120,,,,"0","-1",,"11"
"1012","1873",IDN,ID,BYQ,Bunyu,Bunyu,1-------,Port of Bunyu,"0",Bunyu - Indonesia,,117.83545350000,3.46083333300,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Bunyu,city,"-1",bunyu,"1011",3.460833,117.835454,,,,"0","-1",,"11"
"1013","1875",IDN,ID,CIG,Cigading,Cigading,1-------,Port of Cigading,Krakatau Steel Group,"JL. May. Jend S. Parman Km. 13 - Cigading, Cilegon - Banten - Indonesia",www.cigadingport.com,105.95371020000,-6.01361111100,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Cigading,city,"-1",cigading,"1012",-6.013611,105.953710,,,,"0","-1",,"11"
"1014","1877",IDN,ID,CIW,Ciwandan,Ciwandan,1-------,Port of Ciwandan,Ciwandan Port Administrator,Perumpe II Cabang Banten - Jl Raya - Ciwandan - Indonesia,,105.93757360000,-6.02416666700,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Ciwandan,city,"-1",ciwandan,"1013",-6.024167,105.937574,,,,"0","-1",,"11"
"1015","1898",IDN,ID,KGH,Krueng Geukueh,Krueng Geukueh,1-------,Port of Krueng Geukueh,Krueng Geukueh Port Authority,"c/o Lhokseumawe Harbour Office - JI Pelabuhan No 1 - Lhokseumawe, North Aceh - Indonesia",,97.03368669000,5.24472222200,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Krueng Geukueh,city,"-1",krueng geukueh,"1014",5.244722,97.033687,,,,"0","-1",,"11"
"1016","1903",IDN,ID,KUM,Kumai,Kumai,1-3-----,Port of Kumai,Adpel Kumai,"Dit Jen Perhubungan Laut - Jl Bendahara No 11 - Kumai, Kalteng - Indonesia",,111.72408720000,-2.74027777800,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Kumai,city,"-1",kumai,"1015",-2.740278,111.724087,,,,"0","-1",,"11"
"1017","1908",IDN,ID,LSW,Lhokseumawe,Lhokseumawe,1-34----,Port of Lhokseumawe,Indonesia Port Corporation I,Lhokseumawe - Indonesia,www.inaport1.co.id,97.14287397000,5.16666666700,"0","0","-1","1","0","1","1","0","0","0","0",10.000,Lhokseumawe,city,"-1",lhokseumawe,"1016",5.166667,97.142874,,,,"0","-1",,"7"
"1018","1911",IDN,ID,MAK,Makassar,Makassar,1-3-----,Port of Makassar,"0",Makassar - Indonesia,,119.40936400000,-5.12888888900,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Makassar,city,"-1",makassar,"1017",-5.128889,119.409364,,,,"0","-1",,"11"
"1019","1914",IDN,ID,MDC,Manado,Manado,1--45---,Port of Manado,Manado Port Administration Office,Jl Komp Pelebuahan - Manado - Indonesia,,124.82585390000,1.48194444400,"0","0","-1","1","0","0","1","1","0","0","0",30.000,Manado,city,"1",manado,"1018",1.500000,124.830000,,,,"0","1257",Manado,"5"
"1020","1921",IDN,ID,NNX,Nunukan,Nunukan,1--4----,Port of Nunukan,"0",Nunukan - Indonesia,,117.65494700000,4.14555555600,"0","0","-1","1","0","0","1","0","0","0","0",10.000,Nunukan,city,"-1",nunukan,"1019",4.145556,117.654947,,,,"0","-1",,"7"
"1021","1927",IDN,ID,PNJ,Panjang,Panjang,1-------,Port of Panjang,Indonesia Port Corp II,Panjang - Indonesia,portal.inaport2.co.id,105.30706710000,-5.46027777800,"0","0","-1","1","0","0","0","0","0","0","0",10.000,Panjang,city,"1",panjang,"1020",-5.460000,105.310000,,,,"0","1224",Panjang,"7"
"1022","1932",IDN,ID,PNG,Penuba,Penuba,1-------,Port of Penuba,Penuba Port Authority,"Penuba, Kepulauan Lingga - Indonesia",,104.41790340000,-0.38194444400,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Penuba,city,"-1",penuba,"1021",-0.381944,104.417903,,,,"0","-1",,"11"
"1023","1947",IDN,ID,SKP,Sekupang,Sekupang,1-3-----,Port of Sekupang,"0",Sekupang - Indonesia,,103.90918730000,1.09055555600,"0","0","-1","1","0","1","0","0","0","0","0",0.500,Sekupang,city,"-1",sekupang,"1022",1.090556,103.909187,,,,"0","-1",,"11"
"1024","1952",IDN,ID,SOQ,Sorong,Sorong,1--4----,Port of Sorong,Adpel Sorong,"Ditjenhubla - Jl Jend A Yani No 19 - Sorong, Irian Jaya - Indonesia",,131.24252060000,-0.87694444400,"0","0","-1","1","0","0","1","0","0","0","0",5.000,Sorong,city,"2",sorong,"1023",-0.880000,131.230000,Some dups here,,,"0","1262",Tg. Sorong,"8"
"1025","1956",IDN,ID,SUB,Surabaya,Surabaya,123456--,Port of Surabaya,PT Terminal Petikemas Surabaya,Jl. Tanjung Mutiara 1 - Surabaya 60177 - Indonesia,www.tps.co.id,112.72391050000,-7.20638888900,"0","0","-1","1","1","1","1","1","1","0","0",50.000,Surabaya,city,"-1",surabaya,"1024",-7.206389,112.723911,,,,"0","-1",,"4"
"1026","1965",IDN,ID,TJQ,Tanjung Pandan,Tanjung Pandan,1-34----,Port of Tanjung Pandan,Indonesia Port Corporation II,"Jl.Pelabuhan No.1 - Tanjung Pandan, Belitung 33411 - Indonesia",portal.inaport2.co.id,107.62709070000,-2.75000000000,"0","0","-1","1","0","1","1","0","0","0","0",20.000,Tanjung Pandan,city,"1",tanjung pandan,"1025",-2.750000,107.630000,,,,"0","1220",Tanjungpandan,"6"
"1027","1967",IDN,ID,TPP,Tanjung Priok,Tanjung Priok,1-------,Port of Tanjung Priok,Indonesia Port Corp II,"JL.Raya Pelabuhan No.9 - Tanjung Priok, Jakarta 14310 - Indonesia",www.priokport.co.id,106.89040050000,-6.10138888900,"0","0","-1","1","0","0","0","0","0","0","0",10.000,Tanjung Priok,city,"1",tanjung priok,"1026",-6.100000,106.880000,,,,"0","1234",Tanjungpriok,"7"
"1028","1979",IDN,ID,WSS,Wamsasi,Wamsasi,1-------,Port of Wamsasi,"0",Wamsasi - Indonesia,,126.15000000000,-3.52444444400,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Wamsasi,city,"-1",wamsasi,"1027",-3.524444,126.150000,,,,"0","-1",,"11"
"1029","1985",IDN,ID,SZH,Senipah,Senipah,1---5---,Senipah Terminal,Pertamina,Senipah - Indonesia,www.pertamina.com,117.21666670000,-1.05000000000,"0","0","-1","1","0","0","0","1","0","0","0",30.000,Senipah,city,"-1",senipah,"1028",-1.050000,117.216667,,,,"0","-1",,"5"
"1030","1990",IND,IN,IXZ,Port Blair,Port Blair,1--4----,Port Blair,"0","Port Blair, Andaman Islands - India",,92.72391048000,11.67222222000,"0","0","-1","1","0","0","1","0","0","0","0",20.000,Port Blair,city,"1",port blair,"1029",11.680000,92.750000,,,,"0","1208",Port Blair,"6"
"1031","1991",IND,IN,ALF,Alleppey,Alleppey,1-------,Port of Alleppey,Alleppey Port Authority,Port Office - Alleppey - India,,76.31042403000,9.49194444400,"0","0","-1","1","0","0","0","0","0","0","0",5.000,Alleppey,city,"1",alleppey,"1030",9.480000,76.310000,,,,"0","1192",Alleppey,"8"
"1032","1992",IND,IN,ANL,Arnala,Arnala,1-------,Port of Arnala,"0","Arnala, Maharashtra - India",,72.74040047000,19.45972222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Arnala,city,"-1",arnala,"1031",19.459722,72.740400,,,,"0","-1",,"11"
"1033","1993",IND,IN,AZK,Azhikkal,Azhikkal,1-------,Port of Azhikkal,Ports Department  Government of Kerala,"Vellayambalam - Trivandrum, Kerala 605033 - India",,75.30636042000,11.94388889000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Azhikkal,city,"-1",azhikkal,"1032",11.943889,75.306360,,,,"0","-1",,"11"
"1034","1995",IND,IN,BLK,Belekeri,Belekeri,1-------,Port of Belekeri,"0","The Director of Ports and IWT - Baithkol - Karwar, Karnataka 581302 - India",,74.25441696000,14.70777778000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Belekeri,city,"-1",belekeri,"1033",14.707778,74.254417,,,,"0","-1",,"11"
"1035","1996",IND,IN,BEY,Beypore,Beypore,1-------,Port of Beypore,Ports Department Government of Kerala,"Vellayambalam - Trivandrum, Kerala 605033 - India",,75.54322733000,11.66222222000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Beypore,city,"-1",beypore,"1034",11.662222,75.543227,,,,"0","-1",,"11"
"1036","1997",IND,IN,BRU,Bharuch,Bharuch,123-----,Port of Bharuch,"0","Bharuch, Gujarat - India",,72.53757362000,21.67583333000,"0","0","-1","1","1","1","0","0","0","0","0",0.500,Bharuch,city,"-1",bharuch,"1035",21.675833,72.537574,,,,"0","-1",,"11"
"1037","1998",IND,IN,BHU,Bhavnagar,Bhavnagar,1234----,Port of Bhavnagar,Gujarat Maritime Board,"Sector 10-A, Opp. Air Force Station - Gandhinagar, Gujarat 382 010 - India",www.gmbports.org,72.20600707000,21.77000000000,"0","0","-1","1","1","1","1","0","0","0","0",30.000,Bhavnagar,city,"1",bhavnagar,"1036",21.760000,72.230000,,,,"0","1186",Bhavnagar,"5"
"1038","1999",IND,IN,BHM,Bheemunipatnam,Bheemunipatnam,1-------,Port of Bheemunipatnam,Bheemunipatnam Port Authority,"Port Conservator - Bheemunipatnam, Andhra Pradesh - India",,83.48863369000,17.92527778000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Bheemunipatnam,city,"-1",bheemunipatnam,"1037",17.925278,83.488634,,,,"0","-1",,"11"
"1039","2002",IND,IN,CNN,Cannanore,Cannanore,1-------,Port of Cannanore,Ports Department Government of Kerala,"Vellayambalam - Trivandrum, Kerala 605033 - India",,75.37161366000,11.85555556000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Cannanore,city,"-1",cannanore,"1038",11.855556,75.371614,,,,"0","-1",,"11"
"1040","2007",IND,IN,CDL,Cuddalore,Cuddalore,1-------,Port of Cuddalore,Tamilnadu Port Department,"Marine House - Beach Road - Devanampattinam, Tamilnadu - India",,79.77355713000,11.70833333000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Cuddalore,city,"-1",cuddalore,"1039",11.708333,79.773557,,,,"0","-1",,"11"
"1041","2008",IND,IN,DHU,Dahanu,Dahanu,1-------,Port of Dahanu,"0","Dahanu, Maharashtra - India",,72.71024735000,19.97027778000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Dahanu,city,"-1",dahanu,"1040",19.970278,72.710247,,,,"0","-1",,"11"
"1042","2009",IND,IN,DAH,Dahej,Dahej,1-------,Port of Dahej,Gujarat Maritime Board,"Sector 10-A, Opp. Air Force Station - Gandhinagar, Gujarat 382 010 - India",www.gmbports.org,72.55795053000,21.66138889000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Dahej,city,"-1",dahej,"1041",21.661389,72.557951,,,,"0","-1",,"11"
"1043","2011",IND,IN,DHR,Dholera,Dholera,1-------,Port of Dholera,Dholera Port Ltd,"51 Greekini House - 5th Floor - Ahmedabad, Gujarat 380006 - India",,72.38845701000,22.30166667000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Dholera,city,"-1",dholera,"1042",22.301667,72.388457,,,,"0","-1",,"11"
"1044","2012",IND,IN,ENR,Ennore,Ennore,1-------,Port of Ennore,Ennore Port Ltd,"No.23, First Floor, -  P.T. Lee Chengalvaraya Naicker Maaligai, - Chennai 600 001 - India",www.ennoreport.gov.in,80.33828033000,13.26333333000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Ennore,city,"-1",ennore,"1043",13.263333,80.338280,,,,"0","-1",,"11"
"1045","2013",IND,IN,GGV,Gangavaram,Gangavaram,1-------,Port of Gangavaram,Gangavaram Port Limited,"Hansa Crest, 1st Floor, - Gangavaram Port with its deep draft and state-of-the-art cargo handling equ - Hyderabad, Andhra Pradesh 500 033 - India",www.gangavaram.com,83.23333333000,17.61666667000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Gangavaram,city,"-1",gangavaram,"1044",17.616667,83.233333,,,,"0","-1",,"11"
"1046","2014",IND,IN,GHA,Ghogha,Ghogha,1-------,Port of Ghogha,"0","Ghogha, Gujarat - India",,72.27514723000,21.68638889000,"0","0","-1","1","0","0","0","0","0","0","0",0.500,Ghogha,city,"-1",ghogha,"1045",21.686389,72.275147,,,,"0","-1",,"11"
