iso3,label,sublabel,latitude,longitude
JPN,SHIMIZU KO,,35.016667,138.5
JPN,MATSUSAKA,,34.6,136.566667
JPN,TOBA,,34.483333,136.85
JPN,OWASE KO,,34.066666999999995,136.216667
JPN,TANABE KO,,33.716667,135.366667
JPN,AIOI,,34.783333,134.466667
JPN,UNO KO,,34.483333,133.95
JPN,HIBI KO,,34.45,133.933333
JPN,MIZUSHIMA KO,,34.5,133.75
JPN,ONOMICHI-ITOZAKI,,34.383333,133.166667
JPN,KURE,,34.233333,132.55
JPN,KANOKAWA KO,,34.183333000000005,132.433333
JPN,KUDAMATSU,,34.0,131.866667
JPN,YOKOSUKA KO,,35.283333,139.666667
JPN,SHIMONOSEKI,,33.933333000000005,130.933333
JPN,ATSUMI,,34.666667,137.066667
JPN,O0KIHAMA,,34.75,134.566667
JPN,KASHIWAZAKI,,37.366667,138.55
JPN,UCHIURA,,35.516667,135.5
JPN,HIKARI,,33.95,131.933333
JPN,HIMEKAWA,,37.033333,137.85
JPN,HIBIKINADA,,33.933333000000005,130.833333
JPN,MITSUKOJIMA,,34.183333000000005,132.51666699999998
JPN,NOSHIRO KO,,40.216667,140.0
JPN,SAKAIMINATO,,35.533333,133.23333300000002
JPN,TOBATA,,33.916667,130.816667
JPN,TOKYO KO,,35.666667,139.75
JPN,SAKAIDE KO,,34.333333,133.85
JPN,FUKUYAMA,,34.433333000000005,133.433333
HRV,DUBROVNIK,,42.666667,18.083333
HRV,BRSICA,,45.033333,14.05
HRV,BAKAR,,45.3,14.533332999999999
HRV,OMISALJ,,45.216667,14.55
HRV,SENJ,,44.983333,14.9
HRV,ZADAR,,44.116667,15.216667000000001
HRV,SIBENIK,,43.733333,15.883332999999999
HRV,PLOCE,,43.05,17.433332999999998
HRV,ZALIV RASA,,45.05,14.066667
HRV,DUGI RAT,,43.45,16.65
HRV,KORCULA,,42.933333000000005,17.133333
VEN,PUERTO CABELLO,,10.483333,-68.0
VEN,BAHIA DE PERTIGALETE,,10.233333,-64.56666700000001
VEN,CATIA LA MAR,,10.6,-67.016667
VEN,PUERTO BORBURATA,,10.483333,-67.983333
VEN,PUERTO CHICHIRIVICHE,,10.916667,-68.266667
IDN,TAHUNA,,3.6166669999999996,125.483333
BHR,MINA SALMAN,,26.2,50.633333
BHR,AL MANAMAH,,26.233333000000002,50.583333
ALB,SHENGJIN,,41.816666999999995,19.6
ALB,VLORES,,40.466667,19.5
CAN,CARAQUET,,47.8,-64.93333299999999
CAN,SHIPPEGAN,,47.75,-64.7
CAN,SHEDIAC,,46.216667,-64.55
GLP,POINTE A PITRE,,16.233333,-61.533333
CAN,GOLDSBORO,,45.183333000000005,-61.65
CAN,STORMONT,,45.216667,-61.716667
CAN,MUSQUODOBOIT HARBOUR,,44.783333,-63.15
CAN,HALIFAX,,44.65,-63.583332999999996
CAN,SAMBRO,,44.466667,-63.6
CAN,LUNENBURG,,44.383333,-64.31666700000001
CAN,DIGBY,,44.616667,-65.766667
CAN,CANSO,,45.333333,-61.0
CAN,GUYSBOROUGH,,45.4,-61.5
CAN,YARMOUTH,,43.833333,-66.116667
CAN,LIVERPOOL (BROOKLYN),,44.033333,-64.65
CAN,WHITEHAVEN HARBOR,,45.233333,-61.183333
USA,MONHEGAN,,43.766667,-69.31666700000001
USA,PORT CLYDE,,43.916667,-69.25
USA,FRIENDSHIP,,43.966667,-69.333333
USA,NEW HARBOR,,43.866667,-69.483333
USA,PEMAQUID BEACH,,43.866667,-69.533333
USA,SOUTH BRISTOL,,43.866667,-69.55
USA,BOOTHBAY HARBOR,,43.866667,-69.583333
USA,CUNDY HARBOR,,43.783333,-69.9
USA,SOUTH HARPSWELL,,43.733333,-70.016667
USA,PORTLAND,,43.666667,-70.25
USA,COREA,,44.4,-67.966667
USA,EASTPORT,,44.9,-66.983333
USA,LUBEC,,44.866667,-66.983333
USA,MACHIASPORT,,44.7,-67.4
USA,JONESPORT,,44.533333,-67.616667
USA,WYMAN,,44.516667,-67.866667
USA,ST AUGUSTINE,,29.9,-81.31666700000001
USA,CANAVERAL HARBOR,,28.7,-80.616667
USA,FORT PIERCE,,27.466666999999998,-80.31666700000001
USA,PALM BEACH,,26.766666999999998,-80.05
USA,PORT EVERGLADES,,26.1,-80.116667
USA,MIAMI,,25.783333,-80.18333299999999
USA,OCEAN CITY,,38.333333,-75.083333
USA,CAPE CHARLES,,37.266667,-76.016667
USA,NEWPORT NEWS,,36.966667,-76.43333299999999
USA,EDENTON,,36.05,-76.616667
USA,BEAUFORT,,34.716667,-76.666667
USA,MOREHEAD CITY,,34.716667,-76.7
USA,SWANSBORO,,34.683333000000005,-77.133333
USA,WRIGHTSVILLE,,34.216667,-77.81666700000001
USA,ELIZABETHPORT,,40.65,-74.18333299999999
USA,STAPLETON SI,,40.633333,-74.06666700000001
USA,TOMPKINSVILLE SI,,40.633333,-74.06666700000001
USA,PORT RICHMOND SI,,40.65,-74.133333
USA,MARINERS HARBOR SI,,40.633333,-74.166667
USA,SAYREVILLE,,40.466667,-74.366667
USA,SOUTH AMBOY,,40.483333,-74.266667
USA,LEONARDO,,40.433333000000005,-74.06666700000001
USA,BARNEGAT,,39.766667,-74.1
USA,ATLANTIC CITY,,39.366667,-74.416667
USA,CITY ISLAND,,40.85,-73.783333
USA,GLOUCESTER,,42.6,-70.666667
USA,BEVERLY,,42.533333,-70.883333
USA,SALEM,,42.516667,-70.883333
USA,MARBLEHEAD,,42.5,-70.85
USA,LYNN,,42.45,-70.95
USA,BOSTON,,42.35,-71.05
USA,PLYMOUTH,,41.95,-70.666667
USA,PROVINCETOWN,,42.05,-70.18333299999999
USA,HYANNIS,,41.65,-70.283333
USA,FALMOUTH,,41.55,-70.616667
USA,NANTUCKET,,41.283333,-70.1
USA,EDGARTOWN,,41.383333,-70.5
USA,WOODS HOLE,,41.516667,-70.666667
USA,NEW BEDFORD,,41.633333,-70.916667
USA,NEWPORT,,41.5,-71.333333
USA,FALL RIVER,,41.7,-71.166667
USA,BRISTOL,,41.666667,-71.266667
USA,QUONSET POINT,,41.583333,-71.4
USA,DAVISVILLE DEPOT,,41.616667,-71.4
USA,NOANK,,41.316666999999995,-71.983333
USA,GREENWICH,,41.016667,-73.616667
USA,WINTER HARBOR,,44.383333,-68.083333
USA,SORRENTO,,44.466667,-68.18333299999999
USA,BAR HARBOR,,44.383333,-68.2
USA,NORTHEAST HARBOR,,44.3,-68.283333
USA,SOUTHWEST HARBOR,,44.283333,-68.31666700000001
USA,MOUNT DESERT,,44.366667,-68.333333
USA,FRENCHBORO,,44.116667,-68.366667
USA,MINTURN,,44.15,-68.45
USA,SWANS ISLAND,,44.133333,-68.45
USA,BASS HARBOR,,44.233333,-68.35
USA,BROOKLIN,,44.266667,-68.583333
USA,BUCKS HARBOR,,44.333333,-68.733333
USA,STONINGTON,,44.15,-68.666667
USA,VINALHAVEN,,44.05,-68.833333
USA,NORTH HAVEN,,44.133333,-68.866667
USA,CASTINE,,44.383333,-68.733333
USA,CAMDEN,,44.216667,-69.06666700000001
USA,ROCKPORT,,44.183333000000005,-69.06666700000001
TTO,CHAGUARAMAS,,10.683333,-61.65
TTO,POINT LISAS INDUSTRIAL PORT,,10.4,-61.5
TTO,PORT OF SPAIN,,10.65,-61.516667000000005
SGS,PRINCE OLAV HARBOR,,-54.033333,-37.15
SGS,STROMNESS HARBOR,,-54.15,-36.7
SGS,GRYTVIKEN,,-54.266667000000005,-36.5
DEU,BUSUM,,54.13333299999999,8.866667
MYS,BAKAPIT,,4.95,118.58333300000001
PYF,ATUONA,,-9.816667,-139.033333
PYF,BAIE TAIOHAE,,-8.933333,-140.083333
MYS,VICTORIA,,5.283333,115.233333
MYS,KOTA KINABALU,,5.983333,116.066667
MYS,PELABUHAN SANDAKAN,,5.8333330000000005,118.11666699999999
MYS,LAHAD DATU,,5.016667,118.316667
MNP,SAIPAN,,15.2,145.683333
ESP,ROSAS,,42.266667,3.183333
ESP,AGUILAS,,37.4,-1.566667
ESP,HORNILLO,,37.4,-1.55
PAK,KARACHI,,24.783333,66.983333
PAK,MUHAMAMAD BIN QASIM,,24.766667,67.35
PAK,GWADAR,,25.133333,62.3
DOM,LAS CALDERAS,,18.216667,-70.516667
DOM,SANTA CRUZ DE BARAHONA,,18.2,-71.083333
DOM,PUERTO BOTADO,,19.2,-69.45
DOM,SANTA BARBARA DE SAMANA,,19.2,-69.333333
ISL,SIGLUFJORHURD,,66.15,-18.916667
ISL,OLAFSFJORDHUR,,66.083333,-18.633333
ISL,AKUREYRI,,65.68333299999999,-18.083333
ISL,KOPASKER,,66.283333,-16.45
ISL,SKAGASTROND,,65.833333,-20.316667000000002
ISL,SAUDARKROKUR,,65.75,-19.666667
ISL,HUSAVIK,,66.033333,-17.333333
ISL,RAUFARHOFN,,66.45,-15.933333
USA,TEXAS CITY,,29.383333,-94.916667
USA,BAYTOWN,,29.733333000000002,-95.016667
USA,PALACIOS,,28.683333,-96.216667
USA,PORT LAVACA,,28.616667,-96.616667
USA,PORT OCONNOR,,28.45,-96.4
USA,ROCKPORT,,28.016666999999998,-97.05
USA,CORPUS CHRISTI,,27.816667,-97.4
USA,PORT ARANSAS,,27.833333000000003,-97.05
USA,PORT INGLESIDE,,27.816667,-97.18333299999999
USA,PORT ISABEL,,26.083333,-97.2
USA,GALVESTON,,29.316667,-94.783333
USA,KEY WEST,,24.55,-81.81666700000001
USA,BOCA GRANDE,,26.7,-82.333333
USA,TAMPA,,27.916666999999997,-82.45
USA,ST PETERSBURG,,27.766666999999998,-82.616667
USA,TARPON SPRINGS,,28.15,-82.766667
USA,PORT ST JOE,,29.816667,-85.31666700000001
USA,PANAMA CITY,,30.133333,-85.65
USA,PENSACOLA,,30.4,-87.216667
USA,BILOXI,,30.383333,-88.883333
USA,GULFPORT,,30.35,-89.083333
USA,GRAND ISLE,,29.233333000000002,-90.0
USA,SABINE,,29.716666999999998,-93.866667
USA,SABINE PASS,,29.733333000000002,-93.9
BMU,ST GEORGE'S,,32.383333,-64.68333299999999
BMU,HAMILTON,,32.3,-64.783333
CHN,ZHOUSHAN,,30.0,122.1
CHN,WEIHAI,,37.5,122.1
CHN,LONGKOU GANG,,37.633333,120.28333300000001
CHN,PENGLAI,,37.816666999999995,120.83333300000001
CHN,RIZHAO,,35.383333,119.566667
ISR,ELAT,,29.55,34.95
USA,TAWAS CITY,,44.266667,-83.5
USA,ALPENA,,45.066666999999995,-83.416667
USA,ST IGNACE,,45.85,-84.716667
AGO,LUANDA,,-8.8,13.25
AGO,LOBITO,,-12.333333,13.566667
CAN,GOOSE BAY,,53.36666700000001,-60.3
NZL,WHANGAROA,,-35.05,173.76666699999998
NZL,TAURANGA,,-37.633333,176.166667
NZL,WELLINGTON,,-41.283333,174.783333
NZL,MANUKAU HARBOR,,-36.933333000000005,174.783333
DNK,SAKSKOBING,,54.8,11.633333
DNK,NAKSKOV,,54.833332999999996,11.133333
CXR,FLYING FISH COVE,,-10.416667,105.7
PYF,UTUROA,,-16.733333,-151.45
PYF,PAPEETE,,-17.533333,-149.583333
FJI,SUVA HARBOR,,-18.133333,178.416667
FJI,LEVUKA,,-17.683332999999998,178.833333
CHN,QINZHOU,,21.733333,108.58333300000001
USA,PORT MOLLER,,55.983332999999995,-160.566667
USA,PORT HEIDEN,,56.88333299999999,-158.7
USA,PILOT POINT,,57.566667,-157.6
USA,EGEGIK,,58.2,-157.366667
USA,NAKNEK,,58.716667,-157.01666699999998
USA,KOGGIUNG,,58.966667,-156.916667
USA,DILLINGHAM,,59.033333,-158.48333300000002
USA,PLATINUM,,59.016667000000005,-161.833333
USA,SHISHMAREF,,66.25,-166.083333
USA,KOTZEBUE,,66.916667,-162.583333
USA,PRUDHOE BAY,,70.333333,-148.416667
USA,ESCANABA,,45.766667,-87.05
USA,GLADSTONE,,45.85,-87.016667
USA,NAHMA,,45.833333,-86.666667
USA,ST. JAMES HARBOR,,45.733333,-85.516667
USA,HARBOR SPRINGS,,45.433333000000005,-84.983333
USA,TRAVERSE CITY,,44.766667,-85.616667
USA,FRANKFORT,,44.633333,-86.25
ITA,PORTO DI ORISTANO,,39.866667,8.55
ITA,LA MADDALENA,,41.2,9.416667
ITA,OLBIA,,40.916667,9.5
PNG,MADANG,,-5.216667,145.816667
PNG,VANIMO,,-2.683333,141.133333
GNQ,MALABO,,3.75,8.783333
GNQ,LUBA,,3.5,8.566667
NZL,COLLINGWOOD,,-40.683333000000005,172.666667
NZL,AKAROA,,-43.8,172.966667
NZL,TARAKOHE,,-40.85,172.9
DNK,VORDINGBORG,,55.0,11.9
KWT,DOHA HARBOR,,29.383333,47.8
KWT,AL KUWAYT,,29.35,47.933333000000005
DJI,DJIBOUTI,,11.6,43.133333
DJI,DORALEH,,11.6,43.083333
IND,PIPAVAV BANDAR,,20.916667,71.516667
IND,OKHA,,22.466667,69.083333
IND,KOCHI (COCHIN),,9.966667,76.233333
IND,RATNAGIRI,,16.983333,73.283333
IND,PANAJI,,15.5,73.81666700000001
CAN,PORT HAWKESBURY,,45.616667,-61.36666700000001
CAN,PORT HASTINGS,,45.65,-61.4
CAN,CHETICAMP,,46.633333,-61.0
CAN,WHYCOCOMAGH,,45.966667,-61.13333299999999
CAN,GRAND NARROWS,,45.95,-60.783333
CAN,LITTLE BRAS D OR,,46.25,-60.3
CAN,NORTH SYDNEY,,46.216667,-60.25
CAN,ARICHAT,,45.516667,-61.016667000000005
CAN,SYDNEY,,46.15,-60.2
CAN,LOUISBURG,,45.916667,-59.966667
SAU,SHARMAH,,27.933333,35.25
KIR,ENGLISH HARBOR,,3.85,-159.366667
SLV,LA UNION,,13.333332999999998,-87.833333
SWE,RONEHAMN,,57.11666700000001,18.5
SWE,FAROSUND,,57.916667000000004,19.05
TLS,DILI,,-8.533333,125.58333300000001
IDN,TANJUNG SEKONG,,-5.9166669999999995,106.0
IDN,PANARUKAN,,-7.7,113.933333
IDN,CILACAP,,-7.733333,109.0
IDN,CELUKAN BAWANG,,-8.183333,114.83333300000001
IDN,MERAK MAS TERMINAL,,-5.9166669999999995,105.983333
ISL,VESTMANNAEYJAR,,63.433333,-20.283333
JAM,KINGSTON,,17.966667,-76.783333
HKG,HONG KONG,,22.266667,114.2
ESH,LAAYOUNE,,27.083333000000003,-13.433333
PER,TALARA,,-4.5833330000000005,-81.283333
PER,PUERTO DE CHIMBOTE,,-9.083333,-78.616667
GRC,PREVEZA,,38.95,20.75
GRC,ARGOSTOLION,,38.183333000000005,20.516667
GRC,PILOS,,36.9,21.666667
FSM,LELE HARBOR,,5.3333330000000005,163.033333
FSM,COLONIA,,9.516667,138.133333
FSM,POHNPEI HARBOR,,6.983333,158.2
CAN,BROCKVILLE,,44.583333,-75.666667
CAN,KINGSTON,,44.233333,-76.5
CAN,PADLOPING ISLAND,,67.033333,-62.733332999999995
CAN,PANGNIRTUNG,,66.133333,-65.75
MRT,NOUADHIBOU,,20.916667,-17.05
KEN,MALINDI,,-3.2166669999999997,40.133333
KEN,LAMU,,-2.266667,40.9
USA,TERN ISLAND,,23.866667,-166.283333
USA,KAUHAKO BAY,,19.383333,-155.9
USA,NAPOOPOO,,19.483333,-155.933333
USA,KAILUA,,19.633333,-156.0
USA,KIHOLO,,19.866667,-155.95
USA,MAHUKONA,,20.183332999999998,-155.9
USA,HANA,,20.75,-155.98333300000002
USA,KAMALO,,21.05,-156.883333
CAN,PORT AUX BASQUES,,47.566666999999995,-59.13333299999999
CAN,BURGEO,,47.6,-57.61666700000001
FIN,LOVIISA,,60.45,26.233333000000002
FIN,HAMINA,,60.566667,27.2
FIN,EKENAS,,59.983332999999995,23.433332999999998
FIN,JUSSARO,,59.833332999999996,23.566667000000002
FIN,PORKKALA,,60.083332999999996,24.383333
FIN,KEMI,,65.733333,24.566667000000002
FIN,HIMANKA,,64.0,23.65
FIN,KOKKOLA,,63.85,23.016667
FIN,JAKOBSTAD,,63.683333,22.666667
FIN,VAASA,,63.1,21.583333
FIN,KASKINEN,,62.38333299999999,21.233333
FIN,KRISTINESTAD,,62.283333,21.4
FIN,NAANTALI,,60.466667,22.016667
FIN,SIGNILSKAR,,60.2,19.333333
FIN,MARIEHAMN,,60.1,19.916667
FIN,VEITSILUOTO,,65.7,24.616667
FIN,PORI,,61.483332999999995,21.8
FIN,PARGAS,,60.283333,22.066667000000002
CHL,BAHIA SAN VICENTE,,-36.733333,-73.166667
CHL,TALCAHUANO,,-36.7,-73.1
CHL,LIRQUEN,,-36.716667,-72.983333
CHL,PENCO,,-36.716667,-73.0
CHL,COQUIMBO,,-29.95,-71.333333
CHL,PUERTO CALDERA,,-27.05,-70.833333
CHL,PUERTO CALDERILLA,,-27.083333000000003,-70.866667
CHL,PUERTO CHANARAL,,-26.35,-70.65
CHL,TALTAL,,-25.4,-70.483333
CHL,MEJILLONES,,-23.1,-70.466667
CHL,CORONEL,,-37.033333,-73.166667
CHL,PUERTO SARA,,-52.63333299999999,-70.2
CHL,CALETA CLARENCIA,,-52.9,-70.1
CHL,PORT SAN JUAN DE LA JUAN,,-53.63333299999999,-70.916667
CHL,BAHIA HARRIS,,-53.85,-70.45
CHL,CALETA MINA ELENA,,-52.683333,-71.9
CHL,PUERTO CASTRO,,-42.483333,-73.766667
CHL,PUERTO QUEMCHI,,-42.15,-73.483333
CHL,PUERTO MONTT,,-41.483333,-72.966667
CHL,PUERTO DE CORRAL,,-39.866667,-73.43333299999999
CHL,LOTA,,-37.1,-73.15
CHL,CALETA PATILLOS,,-20.733333,-70.2
CHL,BAHIA AGUA FRESCA,,-53.38333299999999,-70.966667
CHL,PUERTO YARTOU,,-53.88333299999999,-70.15
COL,BUENAVENTURA,,3.8833330000000004,-77.06666700000001
MDG,MAHAJANGA,,-15.716667000000001,46.3
MDG,IHARANA,,-13.35,50.0
MDG,ANTSOHIM BONDRONA,,-13.083333,48.833333
IDN,TELUK BEO,,4.233333,126.78333300000001
DMA,ROSEAU,,15.3,-61.4
DMA,PORTSMOUTH,,15.566667,-61.466667
BHS,SOUTH RIDING POINT,,26.616667,-78.216667
BHS,NASSAU,,25.083333,-77.35
ARG,BAHIA BLANCA,,-38.783333,-62.266667000000005
ARG,PUERTO INGENIERO WHITE,,-38.8,-62.266667000000005
ARG,PUERTO NACIONAL,,-38.8,-62.283333
ARG,PUERTO GALVAN,,-38.783333,-62.3
ARG,SAN BLAS,,-40.566666999999995,-62.233332999999995
ARG,PUERTO MADRYN,,-42.766667,-65.033333
ARG,PUERTO SAN JULIAN,,-49.316666999999995,-67.7
ARG,USHUAIA,,-54.816667,-68.3
ARG,SAN SEBASTIAN BAY,,-53.166667000000004,-68.5
GBR,SCALLOWAY,,60.13333299999999,-1.283333
GBR,LERWICK,,60.15,-1.15
GBR,SULLOM VOE,,60.466667,-1.3
RUS,GELENDZHIK,,44.55,38.066666999999995
ERI,ASSAB,,13.0,42.75
IDN,NAMLEA,,-3.2833330000000003,127.08333300000001
CHN,YANTIAN,,22.583333,114.266667
CHN,CHAOZHOU,,23.616667,117.08333300000001
CHN,HUIZHOU,,22.716667,114.516667
CHN,DONGSHAN,,23.75,117.516667
CHN,QUANZHOU,,24.883333,118.6
CHN,ZHANGZHOU,,24.683332999999998,118.15
NLD,DELFZIJL,,53.333332999999996,6.933333
NLD,HARLINGEN,,53.183333,5.4166669999999995
NLD,IJMUIDEN,,52.466667,4.5833330000000005
NLD,HANSWEERT,,51.45,4.0
GBR,SILLOTH,,54.86666700000001,-3.4
GBR,BARROW IN FURNESS,,54.11666700000001,-3.233333
PRT,VIANA DO CASTELO,,41.7,-8.833333
SWE,SIMRISHAMN,,55.55,14.366667000000001
GBR,SEAHAM,,54.833332999999996,-1.316667
GBR,HARTLEPOOL,,54.7,-1.183333
FRA,LA PALLICE,,46.166667,-1.216667
FRA,LA ROCHELLE,,46.15,-1.15
GBR,BURNTISLAND,,56.05,-3.233333
GBR,METHIL,,56.183333,-3.0
FRA,RADE DE CHERBOURG,,49.65,-1.633333
FRA,DUNKERQUE PORT OUEST,,51.066666999999995,2.35
GBR,CHARLESTOWN,,50.333333,-4.75
GBR,PENZANCE,,50.116667,-5.533333
GBR,YARMOUTH HARBOUR,,50.7,-1.5
GBR,PORTSMOUTH HARBOUR,,50.8,-1.1
GBR,BARRY,,51.4,-3.266667
GBR,CARDIFF,,51.45,-3.166667
ITA,MAZARA DEL VALLO,,37.65,12.583333
ITA,SAN REMO,,43.816666999999995,7.783333
JPN,SAKATA KO,,38.933333000000005,139.816667
JPN,AMAGASAKI,,34.7,135.383333
DEU,GLUCKSTADT,,53.783333,9.416667
DEU,WILHELMSHAVEN,,53.533333,8.166667
USA,PORT MANATEE,,27.633333,-82.56666700000001
USA,CHICAGO,,41.883333,-87.6
FRA,GRANVILLE,,48.833333,-1.6
FRA,SAINT-MALO,,48.65,-2.016667
IND,MUMBAI (BOMBAY),,18.966667,72.866667
KEN,MOMBASA,,-4.066667,39.666667
CAN,WELLAND,,43.0,-79.25
CAN,THOROLD,,43.083333,-79.716667
CAN,ST CATHERINE,,43.183333000000005,-79.283333
NLD,ZAANDAM,,52.433333,4.8333330000000005
NLD,AMSTERDAM,,52.366667,4.9
NLD,EUROPOORT,,51.95,4.116667
NLD,MAASSLUIS,,51.916667,4.25
BEL,GHENT,,51.066666999999995,3.733333
BEL,BRUGES,,51.233333,3.2166669999999997
BEL,NIEUWPOORT,,51.133333,2.75
MOZ,MAPUTO,,-25.966667,32.583333
PAN,BALBOA,,8.95,-79.56666700000001
ROU,DANUBE-BLACK SEA CANAL,,44.266667,28.183333
ROU,MEDGIDIA,,44.25,28.266666999999998
GBR,CRINAN (CANAL),,56.083332999999996,-5.566667
POL,GDANSK,,54.35,18.666667
POL,NOWY PORT,,54.416667000000004,18.666667
TUN,TUNIS,,36.8,10.25
TUN,MENZEL BOURGUIBA,,37.15,9.8
ITA,FIUMICINO,,41.766667,12.233333
FRA,PORT-LA-NOUVELLE,,43.016667,3.066667
FRA,PORT SAINT LOUIS DU RHONE,,43.383333,4.816667
ESP,SEVILLA,,37.366667,-6.0
TUR,ECEABAT,,40.183333000000005,26.366667
TUR,GELIBOLU,,40.4,26.666666999999997
TUR,TEKIRDAG,,40.983333,27.516666999999998
TUR,ISTANBUL,,41.016667,28.966666999999998
EGY,BUR SAID (PORT SAID),,31.266666999999998,32.3
TUR,CANAKKALE,,40.15,26.4
EGY,EL ISMAILIYA,,30.583333000000003,32.283333
TWN,TAI-CHUNG KANG,,24.3,120.5
RUS,GAVAN VYSOTSK,,60.61666700000001,28.566667
GBR,WISBECH,,52.666667000000004,0.15
USA,HOUGHTON,,47.116667,-88.56666700000001
DNK,ODENSE,,55.416667000000004,10.383333
USA,HIDDEN INLET,,54.95,-130.333333
FRA,FECAMP,,49.766667,0.366667
FRA,DIEPPE,,49.933333000000005,1.083333
FRA,DEAUVILLE,,49.366667,0.083333
FRA,PORT DE CAEN,,49.183333000000005,-0.35
FRA,OUISTREHAM,,49.283333,-0.25
CIV,ABIDJAN,,5.25,-4.016667
NOR,TONSBERG,,59.283333,10.416667
SWE,SODERTALJE,,59.183333,17.65
SWE,VASTERAS,,59.61666700000001,16.55
GBR,SHOREHAM HARBOUR,,50.816666999999995,-0.25
ESP,AVILES,,43.6,-5.933333
DEU,LUBECK,,53.88333299999999,10.7
ITA,GIOIA TAURO,,38.416667,15.9
CAN,PORT COLBORNE,,42.883333,-79.25
VEN,PUERTO MIRANDA,,10.766667,-71.56666700000001
VEN,LA SALINA,,10.366667,-71.466667
VEN,SAN LORENZO,,9.783333,-71.06666700000001
VEN,PUNTA DE PALMAS,,10.783333,-71.583333
VEN,BAJO GRANDE,,10.516667,-71.633333
DEU,BRUNSBUTTEL CANAL TERMINALS,,53.9,9.15
DEU,RENDSBURG,,54.3,9.683333
DEU,HAMBURG,,53.55,9.933333
DEU,PAPENBURG,,53.1,7.383333
ITA,PORTO DI CORSINI,,44.5,12.283333
ITA,PORTO DI MALAMOCCO,,45.333333,12.316667
USA,BROWNSVILLE,,25.95,-97.4
USA,SLIDELL,,30.266666999999998,-89.783333
USA,PORT ARTHUR,,29.833333000000003,-93.966667
USA,MACKINAW CITY,,45.783333,-84.716667
GBR,SHARPNESS,,51.716667,-2.483333
USA,STURGEON BAY,,44.833333,-87.383333
USA,CHARLEVOIX,,45.316666999999995,-85.266667
CAN,BEAUHARNOIS,,45.316666999999995,-73.883333
CAN,COTEAU LANDING,,45.25,-74.2
CAN,ST ZOTIQUE,,45.25,-74.25
CAN,CORNWALL,,45.016667,-74.733333
CAN,CARDINAL,,44.783333,-75.383333
YEM,RAS ISA MARINE TERMINAL,,15.133332999999999,42.6
PRT,LAGOS,,37.1,-8.616667
RUS,PORT BERINGOVSKY,,63.066667,179.366667
JPN,YURA,,33.95,135.1
BIH,NEUM,,42.916667,17.6
ESP,ISLAS HORMIGAS,,37.65,-0.65
ESP,LAS HORMIGAS,,41.866667,3.183333
TGO,KPEME,,6.2,1.516667
IDN,RAHA ROADSTEAD,,-4.85,122.733333
IDN,DONGGALA,,-0.65,119.733333
IDN,MANGKASA OIL TERMINAL,,-2.733333,121.066667
IDN,GORONTALO,,0.5,123.05
IDN,POSO,,-1.366667,120.75
IDN,PAREPARE,,-4.0,119.61666699999999
IDN,LUWUK,,-0.95,122.8
CAN,CLARKSON,,43.5,-79.6
EST,KUNDA,,59.533333,26.533333000000002
ISR,ASHQELON,,31.666666999999997,34.5
ISR,HADERA,,32.466667,34.9
JPN,KIN WAN,,26.416666999999997,127.9
JPN,ISHIGAKI,,24.333333,124.16666699999999
JPN,NAKAGUSUKU,,26.266666999999998,127.91666699999999
CUW,CARACASBAAI,,12.066667,-68.866667
CUW,BULLEN BAAI,,12.183333,-69.033333
CUW,SINT MICHELSBAAI,,12.133333,-69.016667
CAN,CAPE YOUNG,,68.93333299999999,-116.933333
NIC,BLUEFIELDS,,12.016667,-83.75
NIC,PUERTO CABEZAS,,14.016667000000002,-83.383333
MOZ,PORTO BELO,,-17.7,37.183333000000005
MTQ,FORT DE FRANCE,,14.6,-61.066667
SOM,MARKA,,1.7166669999999997,44.783333
SOM,BARAAWE,,1.1,44.05
PAN,PUERTO ARMUELLES,,8.266667,-82.85
PAN,CHARCO AZUL,,8.216667,-82.866667
PAN,VACAMONTE,,8.866667,-79.666667
GBR,LIVERPOOL BAY TERMINAL,,53.533333,-3.55
ROU,MIDIA,,44.35,28.666666999999997
IDN,TERNATE,,0.783333,127.38333300000001
MHL,MAJURO ATOLL,,7.0833330000000005,171.383333
MHL,ENITWETAK ISLAND,,11.333333,162.333333
MHL,KWAJALEIN,,8.716667,167.73333300000002
GBR,PORT ELLEN,,55.63333299999999,-6.2
GBR,LAMLASH HARBOR,,55.533333,-5.116667
GBR,HUNTERSTON,,55.75,-4.883333
GBR,ULLAPOOL,,57.9,-5.15
GBR,AULTBEA,,57.833332999999996,-5.5833330000000005
GBR,KYLE OF LOCHALSH,,57.283333,-5.716667
PRK,KIMCH'AEK,,40.666667,129.2
IDN,BELANAK FIELD TERMINAL,,4.15,106.25
IDN,BELIDA MARINE TERMINAL,,4.133333,105.13333300000001
IDN,UDANG OILFIELD,,4.033333,106.483333
GRC,MEGARA OIL TERMINAL,,37.966667,23.4
GRC,ELEVSIS,,38.033333,23.55
GRC,PAKHI OIL TERMINAL,,37.966667,23.383333
GRC,PERAMA,,37.966667,23.566667000000002
GRC,ASPROPIRGOS,,38.033333,23.6
GRC,SPETSES,,37.266667,23.166667
IRN,BANDAR KHOMEYNI,,30.433333,49.083333
IRN,KHARG ISLAND OIL TERMINAL,,29.233333000000002,50.333333
IRN,SIRUS OIL TERMINAL,,29.016666999999998,49.483333
IRN,JAZIREH-YE LAVAN OIL TERMINAL,,26.783333000000002,53.333332999999996
